Iteration	Time	TimestepsSoFar	TimestepsThisBatch	fps	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd
74	13.548549608389537	386102	5460	351.2175888746492	61.70038	119.933075	209.3	-117.75042	546.0	235.16802503741872
75	13.873822343349456	392024	5922	303.45118716798856	82.50764	99.65816	207.77765	-81.2708	658.0	264.77663542440195
76	14.207697943846386	397758	5734	286.24029141925723	78.90561	115.790085	236.66676	-105.08068	637.1111111111111	276.32567116214494
77	14.498782257239023	402842	5084	291.11037722282185	40.261734	119.65945	259.33878	-149.23007	564.8888888888889	334.98008048388135
78	14.720317622025808	408148	5306	399.19123868406916	4.973191	107.515434	237.61395	-135.03088	408.15384615384613	288.30588621058126
79	14.937732299168905	413693	5545	425.0828209459129	-16.144218	122.75404	206.40695	-179.25058	426.53846153846155	266.9326090073659
80	15.159954543908437	419173	5480	411.00802799050643	2.173221	106.57415	215.0998	-149.71623	391.42857142857144	296.24090445005686
81	15.59933626651764	424795	5622	213.2563073274862	29.05136	106.31756	210.24582	-79.84514	374.8	235.67497392241998
82	15.784169777234395	430528	5733	516.9689620978281	43.73292	90.73583	224.3724	-81.704575	286.65	189.92084535405797
83	16.068943357467653	435866	5338	312.41679635430114	121.66643	82.024025	234.31082	-5.6016693	667.25	330.02263179969947
84	16.28014706770579	440894	5028	396.781693723846	24.368364	89.97014	157.35913	-136.91283	502.8	290.5005335623327
85	16.521120230356853	445952	5058	349.8376892364042	42.07784	225.9301	246.7219	-556.93024	505.8	272.38898656149814
86	16.757565263907114	451079	5127	361.4008498926118	141.0031	145.03214	289.26892	-190.72978	569.6666666666666	201.29414629673994
87	16.96685758034388	456115	5036	401.04249032922957	154.26837	95.044975	255.58174	-45.112877	457.8181818181818	232.42821694677662
88	17.245582938194275	461433	5318	318.0006805020592	69.64263	118.38986	206.73811	-166.96808	759.7142857142857	260.69397181134724
89	17.460838973522186	466524	5091	394.1907408454528	134.86902	117.15947	281.22192	-97.61218	509.1	205.73986001745018
90	17.70718799829483	471885	5361	362.7026910487086	195.45331	58.324753	268.50818	57.355656	536.1	208.77665099335223
91	17.96669072707494	477316	5431	348.8136404682939	195.2623	83.479836	259.57025	22.233932	543.1	225.0059776983714
92	18.194024809201558	482820	5504	403.52523017533196	168.04929	95.95248	291.8062	6.751541	423.38461538461536	251.91223699520634
93	18.42199124097824	488608	5788	423.169277496476	124.64122	139.00342	270.80777	-181.72821	445.2307692307692	250.97322990744954
94	18.609295427799225	493733	5125	456.04203278690613	115.22786	91.24147	255.47842	1.4253111	320.3125	251.1024986808176
95	18.74877998034159	498867	5134	613.4695180510014	86.37871	99.8043	266.76868	-75.2504	244.47619047619048	137.15879537015587
96	18.937870196501414	503973	5106	450.06012973286903	57.45768	68.271164	248.44606	-36.531258	300.3529411764706	296.46048068671234
97	19.106310415267945	509431	5458	540.0712176944443	135.09146	97.95783	284.74286	13.564911	287.2631578947368	198.23904817569783
98	19.310165278116862	514682	5251	429.3171964903977	146.35013	98.86207	272.11853	-12.869621	403.9230769230769	263.79871742222224
99	19.461530482769014	519984	5302	583.8140162410045	117.14752	95.66121	253.63779	-11.661507	279.05263157894734	168.0718748769518
100	19.713417720794677	525425	5441	360.02226630885525	131.23972	86.241844	263.34448	14.126137	544.1	334.6025851663433
1	0.08416835069656373	5076	5076	1005.127597268507	-248.93164	151.63861	-17.98835	-552.5674	112.8	47.54114007888326
2	0.16372807423273722	10196	5120	1072.6356148903635	-215.64413	118.45511	-19.924248	-480.03564	111.30434782608695	29.455101842884016
3	0.23988595008850097	15295	5099	1116.1114694273192	-175.37048	107.44376	-21.630005	-420.565	99.98039215686275	24.95524637054983
4	0.31430389086405436	20325	5030	1126.6186428296185	-166.2873	114.18444	12.655289	-541.4087	102.65306122448979	23.013351067665013
5	0.4354239861170451	25367	5042	693.835638197508	-153.74583	109.10848	9.103821	-492.1691	129.28205128205127	143.30565303107912
6	0.5657096783320109	30369	5002	639.9063636616517	-146.31021	89.28563	31.093105	-366.46793	135.1891891891892	145.7016273328843
7	0.6373432079950968	35401	5032	1170.8665806304439	-134.42471	79.119774	20.069038	-353.1271	100.64	25.075693410153185
8	0.7077905337015787	40423	5022	1188.2177945923493	-118.06127	59.65683	14.673065	-313.2829	96.57692307692308	19.850737395571205
9	0.7783244768778483	45454	5031	1189.032502840791	-115.69766	53.131924	-49.511005	-290.3247	96.75	25.449705302812447
10	0.8505607883135478	50530	5076	1171.392113022574	-111.1977	68.66636	23.608032	-446.5508	97.61538461538461	22.90125445518873
11	0.9221504489580791	55587	5057	1177.383814907359	-113.422264	69.95683	39.385437	-301.7589	101.14	21.85773089778534
12	0.993621039390564	60631	5044	1176.3554539070738	-127.21686	74.428406	16.688087	-350.73737	100.88	23.42958813124977
13	1.0674117088317872	65690	5059	1142.745613668969	-136.01744	68.43447	17.842012	-278.7751	109.97826086956522	24.432239152785478
14	1.140019710858663	70697	5007	1149.5659545677731	-100.77976	53.76052	4.802948	-292.0124	104.3125	23.20394744614229
15	1.2123112161954244	75711	5014	1156.0655397566013	-102.00285	63.965275	-17.323898	-309.17218	102.3265306122449	22.58714439775381
16	1.2889209628105163	80801	5090	1107.4053308562266	-103.64995	64.08164	8.513008	-280.5396	118.37209302325581	24.471172652083734
17	1.366236718495687	85961	5160	1112.404864097883	-113.054665	75.4089	-9.038052	-334.1988	114.66666666666667	28.092703679069412
18	1.442548660437266	90994	5033	1099.2803898890875	-89.98788	66.85179	26.648651	-321.0078	111.84444444444445	31.096949157651785
19	1.5260347127914429	96010	5016	1001.418015789355	-96.36208	64.02118	26.605515	-245.57506	132.0	46.380576696898046
20	1.6044073541959127	101097	5087	1081.8756848358435	-88.09187	70.647995	30.918732	-293.88013	118.30232558139535	29.100894962439334
21	1.8029306809107462	106193	5096	427.85737679873193	-108.758385	93.885056	3.598503	-445.78433	149.88235294117646	92.99454908310244
22	1.8856892824172973	111274	5081	1023.3373706114096	-87.823524	54.550625	-8.187851	-222.36539	130.28205128205127	41.45306194372366
23	1.967304813861847	116280	5006	1022.3387959836583	-69.843155	67.62191	40.07419	-226.20016	139.05555555555554	38.53782012837407
