Iteration	Time	TimestepsSoFar	TimestepsThisBatch	fps	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd
27	2.4224764903386435	138989	5380	575.1107684373172	-122.230865	96.46227	37.366043	-255.3192	413.84615384615387	269.77935319124043
28	2.59551504055659	144063	5074	488.7275223134848	-58.643864	78.16203	15.013266	-273.96002	461.27272727272725	326.54084831738083
29	2.745790350437164	149094	5031	557.9938774831853	-28.144846	61.986084	51.226105	-192.04181	387.0	298.05317026948785
30	2.9975224335988364	154775	5681	376.1332458861375	-19.043798	47.339302	65.10205	-101.29636	568.1	369.8325161475124
31	3.2576515316963195	160106	5331	341.5664380812611	4.337021	39.371067	53.49036	-65.89017	533.1	386.4778001386367
32	3.4234294136365255	165254	5148	517.5728740065638	-51.79856	115.49276	51.417297	-401.87454	468.0	341.8210589820884
33	3.632038676738739	170509	5255	419.8518257707694	-90.12142	141.80098	46.83139	-452.21176	583.8888888888889	327.8005641797207
34	3.8941091100374856	176288	5779	367.54200408724336	-65.21492	117.71392	53.058197	-330.01077	722.375	359.8787773334238
35	4.153304310639699	181805	5517	354.75735594919524	0.7392411	25.630966	33.467976	-41.5697	689.625	399.46180590264197
36	4.373796864350637	187511	5706	431.31741264901416	-23.121716	38.63614	35.153473	-101.51781	518.7272727272727	369.76604173427654
37	4.616005158424377	193048	5537	381.0146480040342	9.951043	39.50059	54.86596	-67.60512	692.125	397.23558422553236
38	4.841894888877869	198691	5643	416.3609718635632	-1.0413445	62.81282	68.34813	-131.13235	627.0	375.96039980591337
39	5.11870911916097	203984	5293	318.7045427739319	13.067003	58.42059	67.700775	-99.316826	756.1428571428571	384.0537271087503
40	5.373248763879141	209455	5471	358.23656263809306	-8.885314	58.012077	49.144165	-110.23523	607.8888888888889	359.85535502922545
41	5.881501090526581	214747	5292	173.5372470491875	-59.73692	168.67656	71.69641	-457.1413	756.0	320.82705621565026
42	6.1128827095031735	220499	5752	414.331159003686	8.937367	41.0991	60.025406	-66.69513	639.1111111111111	402.4106372695115
43	6.323627857367198	225720	5221	412.9085953359621	-5.0303016	82.5695	70.60976	-182.85365	745.8571428571429	311.35300524894734
44	6.573312874635061	230806	5086	339.49967950633857	-17.581896	90.070885	70.00616	-224.28651	726.5714285714286	355.27247376097813
45	6.810096859931946	236491	5685	400.1601646353577	16.239157	62.80884	73.99722	-158.43677	568.5	367.2593770075858
46	7.069114911556244	242469	5978	384.6856712536586	4.743413	111.34736	74.94516	-259.94547	747.25	333.59884217424974
47	7.294281001885732	247714	5245	388.2398952134116	45.364822	34.796535	102.28305	2.029993	874.1666666666666	279.13581919122373
48	7.4449437141418455	253075	5361	593.0641981154171	-31.17183	80.3564	86.92968	-172.93117	536.1	332.4657726744213
49	7.68736998240153	259035	5960	409.7530706050874	8.609905	40.34573	73.88702	-46.057034	662.2222222222222	308.76664247643856
50	7.918369952837626	264539	5504	397.12381668522687	-2.7714086	78.38853	73.5167	-165.28944	786.2857142857143	279.10300929212207
51	8.198106602827709	270533	5994	357.12645474081904	22.63162	31.798681	73.059944	-31.483788	999.0	0.0
52	8.465334967772167	275916	5383	335.7355401945743	32.493477	20.756632	59.41194	4.327923	897.1666666666666	227.70625570872863
53	8.704264891147613	281350	5434	379.06000700314377	29.895704	37.928226	71.608505	-22.87294	905.6666666666666	208.6996778999804
54	9.015895680586498	287344	5994	320.5779240774037	22.232645	28.254684	54.43258	-30.181961	999.0	0.0
55	9.274382070700328	292933	5589	360.3724816260414	27.504814	23.511919	62.946056	-2.5564384	931.5	150.9345884812358
56	9.480926966667175	298162	5229	421.9509131685011	-42.061756	117.051994	42.17043	-292.69894	871.5	192.44891096946571
57	9.702532966931662	303444	5282	397.25851623660463	20.611647	42.648937	52.240273	-55.1753	880.3333333333334	265.346733329975
58	9.974377846717834	308777	5333	326.9695248967384	47.229996	49.62997	105.53738	-45.073452	888.8333333333334	246.34015552122682
59	10.217429947853088	314052	5275	361.72689583343856	59.17613	56.4761	122.55857	-29.645317	879.1666666666666	267.9554793037248
60	10.430309661229451	319332	5280	413.3871882130083	27.872202	152.89401	147.40776	-336.51215	754.2857142857143	357.88853583431904
61	10.90376785993576	324553	5221	183.79163922432497	86.658356	38.698868	141.47876	20.195518	870.1666666666666	288.08009110122293
62	11.061203209559123	329957	5404	572.1033591470382	59.459774	52.154	143.74942	-11.225166	491.27272727272725	384.4516971454496
63	11.207036038239798	335272	5315	607.4469602740932	48.754467	50.445972	172.80132	-14.279533	379.64285714285717	324.22514380835895
64	11.36803701321284	340870	5598	579.5146000585988	55.68436	61.287262	169.858	-5.8357315	508.90909090909093	371.32721530537765
65	11.536423369248707	346786	5916	585.5721710815	105.69595	68.289894	202.58212	-43.33062	739.5	338.2040804011684
66	11.719348911444346	352349	5563	506.8676808011654	101.86007	38.69095	143.33328	50.79223	794.7142857142857	323.2379549344477
67	11.877735579013825	357817	5468	575.4016158494791	36.98201	52.680977	131.87918	-24.20365	497.09090909090907	307.77868511036377
68	12.028560105959574	363033	5216	576.4073954282803	52.861256	72.186264	159.52075	-45.75631	521.6	323.58776243856937
69	12.229261684417725	368810	5777	479.74355741104534	83.46376	70.34912	159.63498	-36.579697	825.2857142857143	274.70852828080183
70	12.465967003504435	374167	5357	377.1986111889636	80.32136	34.52652	118.87933	21.969063	892.8333333333334	237.39588361122767
71	12.723113584518433	380161	5994	388.5011638272235	48.90158	56.59142	117.33884	-35.95334	999.0	0.0
72	13.01791809797287	386155	5994	338.8743661436007	68.39634	42.20392	155.19746	20.372427	999.0	0.0
73	13.251785167058308	392149	5994	427.17297067014397	106.5971	22.415758	138.63599	81.89704	999.0	0.0
74	13.45352664788564	397544	5395	445.71081497647674	106.73541	61.777912	166.13719	-25.872618	899.1666666666666	223.234119753729
75	13.642962749799093	402868	5324	468.4203499375974	128.63768	65.939735	182.09581	-9.718853	887.3333333333334	249.69425748747653
76	13.800699051221212	408397	5529	584.2221647329018	110.82572	83.24327	275.38495	12.772984	691.125	345.1758383418515
77	13.921666912237804	413472	5075	699.2469380485879	69.95613	74.80998	186.70712	-18.977852	563.8888888888889	389.62587309835357
78	14.055779639879862	418508	5036	625.866573667014	83.78915	71.908134	181.96065	-6.302582	559.5555555555555	393.4008730462863
79	14.207112463315328	424505	5997	660.4826780999035	88.44568	63.905567	184.5261	-8.400787	599.7	399.6358467405045
80	14.343294791380565	429678	5173	633.1154037011387	56.3508	83.249596	169.47437	-38.411263	517.3	393.43819082544593
81	14.629157567024231	435575	5897	343.81909944867726	52.12745	60.015484	147.44708	-22.846733	421.2142857142857	365.6136091893869
82	14.741213814417522	440697	5122	761.8670134508919	72.61853	85.48759	185.95479	-93.47388	569.1111111111111	391.22526743110956
83	14.878618514537811	446626	5929	719.1968515710173	102.28504	85.801254	233.85126	-43.578114	494.0833333333333	363.95660417448426
84	14.992792507012686	451647	5021	732.9710006319472	64.394264	75.79065	207.4361	-16.421318	418.4166666666667	342.9595355950255
85	15.139771501223246	456787	5140	582.8651226963229	78.937744	80.29479	195.95103	-51.191742	642.5	363.87463500496983
86	15.309107939402262	462024	5237	515.4851824796003	121.76699	55.92486	182.20615	4.3125534	872.8333333333334	282.1172431612235
87	15.451571476459502	467273	5249	614.0943224751549	137.40858	56.348007	193.05284	26.507935	874.8333333333334	277.6451072062239
88	15.618406530221304	472518	5245	523.9825766001314	121.22176	56.467278	174.1481	1.0627708	874.1666666666666	279.13581919122373
89	15.78481912612915	478069	5551	555.9609479783318	162.8636	45.106762	256.4182	127.45501	925.1666666666666	165.0963523387345
90	15.994918366273245	484063	5994	475.49824302892245	118.18017	16.8725	142.12132	101.730965	999.0	0.0
91	16.196425795555115	489472	5409	447.38982399214984	94.65145	57.778786	138.40192	-30.830948	901.5	218.0166278062295
92	16.422150448958078	495112	5640	416.44644309439377	88.54881	74.26983	160.24557	-34.429146	805.7142857142857	305.6378409096596
93	16.61195706129074	500154	5042	442.7416709902393	109.774635	61.43491	165.85312	-14.305038	840.3333333333334	255.0494505428746
94	16.82133422692617	505678	5524	439.72564917571185	108.79833	61.454254	184.76543	-1.4448624	789.1428571428571	252.64341249585553
95	16.999366875489553	511231	5553	519.8607927477685	22.737345	99.00607	137.15352	-120.35671	925.5	153.01824509950873
96	17.218409991264345	517146	5915	450.0722713589512	107.06305	119.64069	216.45534	-166.72823	845.0	210.42202491998924
97	17.426916412512462	522995	5849	467.54045689800193	73.074455	113.55074	204.16766	-140.73254	835.5714285714286	230.67717525510292
98	17.651667777697245	528718	5723	424.4251265526397	65.95714	99.97323	170.61267	-148.22298	817.5714285714286	286.913554498741
99	17.859333395957947	534611	5893	472.96519656722296	94.16722	89.987686	167.30373	-112.220856	841.8571428571429	198.90732125535146
100	18.04482130209605	540590	5979	537.2434496729301	67.98121	112.22831	171.07996	-182.12686	747.375	283.6405901400573
